x_sgp4_km,y_sgp4_km,z_sgp4_km,x_horizons_km,y_horizons_km,z_horizons_km,err_x_pred,err_y_pred,err_z_pred
3727.789461211049,2062.2910628765408,-5300.360658437802,3727.750153920069,2062.4065424488463,-5300.362236443286,-1.6555676,2.235055,-3.3135183
2210.442616673735,3767.4916300759633,-5212.096042921895,2210.3669002979873,3767.570561943879,-5212.084425300738,-2.1639433,1.5269954,-3.3377793
444.02535277477466,5048.121823389505,-4534.822719568264,443.9231149176101,5048.157384357027,-4534.8023617955905,-2.5379612,0.7208146,-3.1711445
-1372.4272535967802,5759.2914947769,-3344.5882786564766,-1372.544706639011,5759.28169878289,-3344.562996597945,-2.749,-0.11501677,-2.8356004
-3033.7637425546345,5819.765739137353,-1775.4561641065611,-3033.8833320355197,5819.712763888972,-1775.4295373512573,-2.78505,-0.91186905,-2.3601325
-4351.745739965218,5221.66239292268,-4.883584969397514,-4351.854489596421,5221.572619937773,-4.858391212769435,-2.6437159,-1.6047599,-1.7778238
-4358.685574138114,5215.854313295682,6.447079206478139,-4361.276028627631,5213.675407870568,10.743806142387188,-2.3614304,-2.162178,-1.1020137
-4358.68243756241,5215.856948068134,6.4418803873741854,-4361.2761725827895,5213.675286625989,10.744045005883562,-1.9375801,-2.5687177,-0.34912857
-5180.138243930779,4022.799292091917,1776.8963898308689,-5181.418255068888,4019.346674529343,1780.9517813270083,-1.3390821,-2.7770388,0.4565077
-5414.422986545509,2373.7571291234503,3345.368577355343,-5414.2442282571255,2369.42470809788,3348.7163740525457,-0.5396988,-2.7067385,1.2635728
-5035.086785050776,455.6802469925587,4533.645545873156,-5033.470071554577,450.9590022878194,4535.905799208867,0.45111972,-2.2548974,1.9712635
-4085.391256660514,-1514.032363745034,5206.922278306238,-4082.52044939568,-1518.6073021944203,5207.838705878958,1.5508232,-1.3373042,2.414987
-2673.091052294922,-3312.311918148792,5288.930406351251,-2669.2912636318156,-3316.2227752961285,5288.399292579448,2.5590315,0.010599349,2.4004524
-958.1093312139784,-4735.506194457834,4770.338104812905,-953.8108118384712,-4738.309589549715,4768.419468137774,3.2021234,1.5580498,1.8446678
865.3926661264456,-5622.20012257365,3709.789047355835,869.7033834475772,-5623.577755119162,3706.700066795421,3.3191838,2.9772234,0.8888571
2590.766582802644,-5871.53167970814,2227.504140399474,2594.6005500159627,-5871.326360633046,2223.595653575909,2.9608088,4.046492,-0.22896871
4022.312921222618,-5454.9692430934965,491.88328120368857,4025.2355665077184,-5453.204014805658,487.5995843983207,2.2657075,4.7068977,-1.3473269
4997.798234764731,-4419.881807143091,-1299.6921292248826,4999.478820428386,-4416.757830192624,-1303.8636183175693,1.3452648,4.971264,-2.3880255
5407.189912676969,-2884.110750692574,-2943.6810807173224,5407.4401046850435,-2879.9836262760628,-2947.2670293525944,0.28706342,4.8596053,-3.3011363
5205.092840200969,-1022.1194880763566,-4253.883745571067,5203.887050301541,-1017.4572282510788,-4256.479150125899,-0.81247187,4.4019346,-4.02672
4415.393059268122,955.3185478133196,-5082.55166142044,4412.869882610382,959.9887530272684,-5083.8646181959275,-1.8609046,3.6471007,-4.508526
3127.924443618873,2825.1000557878588,-5336.643355763294,3124.369441421653,2829.252037241276,-5336.52711849353,-2.789246,2.6496322,-4.714144
1488.0321314957755,4376.574506487371,-4987.741688127685,1483.8460649788233,4379.740078982204,-4986.209739946161,-3.5437012,1.4568022,-4.6250763
-319.5642925486206,5434.670662968417,-4075.0064831200807,-323.9102246439788,5436.491911077099,-4072.230974335512,-4.073016,0.13634248,-4.245325
