time_utc;tle_index;tle_epoch;dt_since_tle_s;mean_motion;orbital_speed_km_s;mean_motion_derivative;altitude_drift_km_per_day;bstar;inclination_deg;raan_deg;eccentricity;arg_perigee_deg;mean_anomaly_deg;rev_number;x_sgp4_km;y_sgp4_km;z_sgp4_km;x_horizons_km;y_horizons_km;z_horizons_km;dx_km;dy_km;dz_km;error_norm_km
2025-06-19T19:57:57.860736+00:00;0;2025-06-19T19:02:57.860736+00:00;3300.0;15.2535095;7.61829688003786;4.917e-05;-0.014759143741959205;0.00018126999999999998;28.4692;27.2466;0.0002536;116.6648;243.42069999999998;73334;-3939.106984732095;-5381.7207453482;-1639.3905930542646;-3933.9464789000094;-5384.677279119338;-1642.0986154896143;-5.160505832085619;2.956533771138311;2.708022435349676;6.534929065661554
2025-06-19T20:02:57.860736+00:00;0;2025-06-19T19:02:57.860736+00:00;3600.0;15.2535095;7.61829688003786;4.917e-05;-0.014759143741959205;0.00018126999999999998;28.4692;27.2466;0.0002536;116.6648;243.42069999999998;73334;-1950.3955275030132;-6102.301308167605;-2478.294011152515;-1944.2981342525977;-6103.421309211508;-2480.340171717505;-6.097393250415507;1.1200010439024481;2.0461605649902594;6.528352000794413
2025-06-19T20:07:57.860736+00:00;0;2025-06-19T19:02:57.860736+00:00;3900.0;15.2535095;7.61829688003786;4.917e-05;-0.014759143741959205;0.00018126999999999998;28.4692;27.2466;0.0002536;116.6648;243.42069999999998;73334;252.35789469049777;-6153.329429852044;-3044.5276886973475;258.72228621779686;-6152.494148281055;-3045.688308108092;-6.364391527299091;-0.8352815709895367;1.1606194107444026;6.5230523707991095
2025-06-19T20:12:57.860736+00:00;0;2025-06-19T19:02:57.860736+00:00;4200.0;15.2535095;7.61829688003786;4.917e-05;-0.014759143741959205;0.00018126999999999998;28.4692;27.2466;0.0002536;116.6648;243.42069999999998;73334;2427.473944012007;-5529.75214656448;-3276.059366827055;2433.407688565804;-5527.056321617754;-3276.208043797191;-5.933744553797169;-2.695824946726134;0.14867697013596626;6.519118147000968
2025-06-19T20:17:57.860736+00:00;0;2025-06-19T19:02:57.860736+00:00;4500.0;15.2535095;7.61829688003786;4.917e-05;-0.014759143741959205;0.00018126999999999998;28.4692;27.2466;0.0002536;116.6648;243.42069999999998;73334;4336.583442913426;-4300.19076156135;-3147.584565189561;4341.437528038749;-4295.931125571535;-3146.7055764765464;-4.854085125323763;-4.259635989815251;-0.8789887130146781;6.517611704238445
2025-06-19T20:22:57.860736+00:00;0;2025-06-19T19:02:57.860736+00:00;4800.0;15.2535095;7.61829688003786;4.917e-05;-0.014759143741959205;0.00018126999999999998;28.4692;27.2466;0.0002536;116.6648;243.42069999999998;73334;5770.423212307208;-2599.364340029895;-2673.1987768965964;5773.665818873314;-2594.007750524836;-2671.3885449354407;-3.242606566105678;-5.356589505059219;-1.8102319611557505;6.518012597521734
2025-06-19T20:27:57.860736+00:00;0;2025-06-19T19:02:57.860736+00:00;5100.0;15.2535095;7.61829688003786;4.917e-05;-0.014759143741959205;0.00018126999999999998;28.4692;27.2466;0.0002536;116.6648;243.42069999999998;73334;6571.510496741817;-613.536714437313;-1904.8876774807925;6572.785201947013;-607.6693685263093;-1902.3443677641715;-1.2747052051954597;-5.867345911003667;-2.5433097166210246;6.520662981183952
2025-06-19T20:32:57.860736+00:00;0;2025-06-19T19:02:57.860736+00:00;5400.0;15.2535095;7.61829688003786;4.917e-05;-0.014759143741959205;0.00018126999999999998;28.4692;27.2466;0.0002536;116.6648;243.42069999999998;73334;6651.409783681603;1439.588318658777;-926.9661443547341;6650.574284573205;1445.3229479090726;-923.9688566859514;0.8354991083979257;-5.734629250295484;-2.997287668782633;6.524397655562902
2025-06-19T20:37:10.768224+00:00;1;2025-06-19T20:37:10.768224+00:00;0.0;15.25351516;7.618297822324946;4.9090000000000006e-05;-0.014735121379279023;0.00018095;28.4692;26.8031;0.0002532;117.2583;242.827;73309;6148.94916101757;3056.9131398043883;-18.134556080863007;6146.659475943571;3061.5200097053375;-15.337308388557831;2.289685073998953;-4.6068699009492775;-2.7972476923051754;5.855809309947911
2025-06-19T20:42:10.768224+00:00;1;2025-06-19T20:37:10.768224+00:00;300.0;15.25351516;7.618297822324946;4.9090000000000006e-05;-0.014735121379279023;0.00018095;28.4692;26.8031;0.0002532;117.2583;242.827;73309;4934.141029425677;4655.108107609271;1055.5742004520407;4930.262827556192;4658.607793593386;1058.2216473754509;3.8782018694846556;-3.499685984114876;-2.6474469234101434;5.856383435206255
2025-06-19T20:47:10.768224+00:00;1;2025-06-19T20:37:10.768224+00:00;600.0;15.25351516;7.618297822324946;4.9090000000000006e-05;-0.014735121379279023;0.00018095;28.4692;26.8031;0.0002532;117.2583;242.827;73309;3176.654491820218;5741.290916462378;2012.848271670538;3171.6129466351645;5743.29865863883;2015.0543445883325;5.041545185053565;-2.0077421764517567;-2.2060729177944722;5.857897593733287
2025-06-19T20:52:10.768224+00:00;1;2025-06-19T20:37:10.768224+00:00;900.0;15.25351516;7.618297822324946;4.9090000000000006e-05;-0.014735121379279023;0.00018095;28.4692;26.8031;0.0002532;117.2583;242.827;73309;1069.660199390153;6195.778207593193;2748.034194034795;1064.010197208016;6196.072422896599;2749.555118625807;5.650002182136859;-0.29421530340641766;-1.5209245910123173;5.858523612178736
2025-06-19T20:57:10.768224+00:00;1;2025-06-19T20:37:10.768224+00:00;1200.0;15.25351516;7.618297822324946;4.9090000000000006e-05;-0.014735121379279023;0.00018095;28.4692;26.8031;0.0002532;117.2583;242.827;73309;-1155.0423386026093;5968.4479926314225;3179.967909776661;-1160.6793792734686;5966.9960897265155;3180.6358252998652;5.637040670859278;1.4519029049070014;-0.6679155232041012;5.8592116121826505
2025-06-19T21:02:10.768224+00:00;1;2025-06-19T20:37:10.768224+00:00;1500.0;15.25351516;7.618297822324946;4.9090000000000006e-05;-0.014735121379279023;0.00018095;28.4692;26.8031;0.0002532;117.2583;242.827;73309;-3252.622883403714;5084.251494876097;3260.9520364427694;-3257.6262645365746;5081.213154156354;3260.693093376294;5.003381132860795;3.038340719743246;0.2589430664752399;5.859384660661295
2025-06-19T21:07:10.768224+00:00;1;2025-06-19T20:37:10.768224+00:00;1800.0;15.25351516;7.618297822324946;4.9090000000000006e-05;-0.014735121379279023;0.00018095;28.4692;26.8031;0.0002532;117.2583;242.827;73309;-4992.189743731078;3640.4411700407095;2982.0123459561937;-4996.008681255509;3636.1507041617115;2980.8550375563104;3.8189375244310213;4.29046587899802;1.1573083998832772;5.859329655070961
2025-06-19T21:12:10.768224+00:00;1;2025-06-19T20:37:10.768224+00:00;2100.0;15.25351516;7.618297822324946;4.9090000000000006e-05;-0.014735121379279023;0.00018095;28.4692;26.8031;0.0002532;117.2583;242.827;73309;-6182.205750421762;1795.8871399118793;2373.8985025405946;-6184.41987754308;1790.816521317243;2371.9704082326093;2.214127121317688;5.070618594636244;1.9280943079852477;5.859272949958084
